tripID_,deviceID_,acceleration_mean,acceleration_std,gps_speed_max,gps_speed_mean,gps_speed_std,battery_mean,rpm_mean,rpm_max,speed_mean,tPos_mean,hard_brake_mean,high_speed_mean,high_throttle_mean,aggressive_acceleration_mean,inefficient_driving_mean,excessive_idling_mean,fuel_efficiency_mean,PCA1,PCA2,cluster
1,4,0.0,0.0,10.353361650765631,10.353361650765631,0.0,12.512598891289239,1173.2175423463525,1173.2175423463525,0.0,6.076302621992039,0.0,0.0,0.0,0.0,0.0,0.0,1.2085542177852864,-0.5498130792311571,0.8321241906404361,2
1,8,0.0,0.0,10.353361650765631,10.353361650765631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9696658330654389,-0.7512158923706899,1
1,12,-0.014583333333333334,3.532331796132705,60.8,17.300416666666667,13.169914676621973,11.248307291666666,1407.8802083333333,2899.0,30.697916666666668,15.655228758169935,0.03958333333333333,0.0,0.0,0.021875,0.0,0.153125,2.0694235795095177,2.7479345428761515,0.4063991312094496,0
1,15,0.0,0.0,10.353361650765631,10.353361650765631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9696658330654389,-0.7512158923706899,1
1,23,-5.387931034482759,15.682604889933028,35.4,7.739224137931035,7.63667190842913,0.0,660.5064655172414,1763.0,8.65948275862069,0.0,0.2629310344827586,0.0,0.0,0.09482758620689655,0.0,0.38362068965517243,0.0,-0.2634857599731971,0.3463723536760289,1
1,28,-2.9822269112157116,12.989632407917236,10.353361650765631,10.353361650765631,0.0,0.0,0.0,0.0,0.0,0.0,0.06330141210842395,0.0,0.0,0.0,0.0,0.0,0.0,-1.8101113215171067,0.07613680239269519,1
1,34,-0.17142857142857143,1.0141851056742202,10.353361650765631,10.353361650765631,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,-1.9578264571744435,-0.6121584510340338,1
1,35,0.0,0.0,10.353361650765631,10.353361650765631,0.0,13.09380707070707,1048.5763397867565,1048.5763397867565,0.0,15.328090270900727,0.0,0.0,0.0,0.0,0.0,0.0,1.2646913642525743,-0.3576492306461746,1.333359569394481,2
1,36,0.0,0.0,10.353361650765631,10.353361650765631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9696658330654389,-0.7512158923706899,1
1,37,0.0,0.0,10.353361650765631,10.353361650765631,0.0,13.040991591286076,1012.6561992701537,1012.6561992701537,0.0,17.932934801699076,0.0,0.0,0.0,0.0,0.0,0.0,1.25959007626491,-0.3095667339035063,1.4570992236536406,2
1,44,0.0,0.0,10.353361650765631,10.353361650765631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9696658330654389,-0.7512158923706899,1
1,53,0.0,0.0,10.353361650765631,10.353361650765631,0.0,0.03111316445353521,996.8850944705072,996.8850944705073,0.0,7.981762733361839,0.0,0.0,0.0,0.0,0.0,0.0,0.0030051267890593186,-0.9418568595994468,-0.10037433932125936,1
2,4,-1.4287834658899967,7.228718616214248,10.353361650765631,10.353361650765631,0.0,12.512598891289239,1173.2175423463525,1173.2175423463525,0.46860647473955414,6.076302621992039,0.07074045031925619,0.0,0.0,0.009857734961353198,0.0,0.0,1.2085542177852864,-0.4242146312443156,1.389838388523605,2
